book_id,title,authors,language_code,average_rating,ratings_count
43917,"Rise of a Merchant Prince (The Serpentwar Saga, #2)",Raymond E. Feist,,4.02,20661
7285498,"Angelfire (Angelfire, #1)",Courtney Allison Moulton,en-US,3.93,27704
12070846,Mile 81,Stephen King,eng,3.62,14213
446,The Brooklyn Follies,Paul Auster,eng,3.81,15635
277191,"The Ironwood Tree (The Spiderwick Chronicles, #4)","Holly Black, Tony DiTerlizzi",eng,3.92,27293
159582,The Yearling,Marjorie Kinnan Rawlings,eng,3.99,21797
13561164,"Dare You To (Pushing the Limits, #2)",Katie McGarry,eng,4.18,32490
6952423,I Am Ozzy,"Ozzy Osbourne, Chris Ayres",en-US,4.05,16922
11077,The Sex Lives of Cannibals: Adrift in the Equatorial Pacific,J. Maarten Troost,eng,3.87,16954
10445208,"Touch of Power (Healer, #1)",Maria V. Snyder,en-US,4.17,29747
5158,A Virtuous Woman,Kaye Gibbons,eng,3.67,21311
59819,"Tears of the Moon (Gallaghers of Ardmore / Irish Trilogy, #2)",Nora Roberts,en-US,4.19,24613
8968,"The Vampire Prince (Cirque Du Freak, #6)",Darren Shan,,4.23,20877
291356,"The Sapphire Rose (The Elenium, #3)",David Eddings,eng,3.98,23232
24452249,Did You Ever Have a Family,Bill Clegg,eng,3.81,17129
33813,The Gold Coast,Nelson DeMille,,4.06,18616
781844,On Death and Dying,Elisabeth Kübler-Ross,eng,4.15,17937
23346918,"14th Deadly Sin (Women’s Murder Club, #14)","James Patterson, Maxine Paetro",eng,3.99,12823
827412,"It Happened One Autumn (Wallflowers, #2)",Lisa Kleypas,eng,4.15,30993
2833172,"Scarpetta (Kay Scarpetta, #16)",Patricia Cornwell,en-US,3.72,21975
21681,"Darkness, Take My Hand (Kenzie & Gennaro, #2)",Dennis Lehane,eng,4.17,19019
239103,"Siege of Darkness (Forgotten Realms: Legacy of the Drow, #3; Legend of Drizzt, #9)",R.A. Salvatore,en-US,4.15,17410
9917945,"Perfect (Impulse, #2)",Ellen Hopkins,en-US,4.35,21089
17201095,"Play with Me (With Me in Seattle, #3)",Kristen Proby,eng,4.33,32132
268604,"Portrait in Death (In Death, #16)",J.D. Robb,eng,4.37,24958
17316075,"Second Chance Boyfriend (One Week Girlfriend, #2)",Monica  Murphy,eng,4.06,30299
184040,"Y: The Last Man, Vol. 4: Safeword (Y: The Last Man, #4)","Brian K. Vaughan, Pia Guerra, Goran Parlov, José Marzán Jr.",eng,4.25,22207
18668066,The Collector,Nora Roberts,eng,3.92,15888
8088,Sunshine,Robin McKinley,en-US,3.85,27918
64857,"D is for Deadbeat (Kinsey Millhone, #4)",Sue Grafton,eng,3.85,26075
10846336,Salvage the Bones,Jesmyn Ward,eng,3.81,18505
22611920,"The Hook Up (Game On, #1)",Kristen Callihan,eng,4.04,27915
14069,"Throne of Jade (Temeraire, #2)",Naomi Novik,eng,3.89,23015
2368,Mornings on Horseback,David McCullough,en-US,4.1,18321
79426,"Y: The Last Man, Vol. 7: Paper Dolls (Y: The Last Man, #7)","Brian K. Vaughan, Pia Guerra, Goran Sudžuka, José Marzán Jr.",eng,4.25,22220
92160,London,Edward Rutherfurd,en-US,4.06,18902
16116760,"Silence (Silence, #1)",Natasha Preston,en-US,3.93,13042
20309175,My True Love Gave to Me: Twelve Holiday Stories,"Stephanie Perkins, Holly Black, Ally Carter, Matt de la Pena, Gayle Forman, Jenny Han, David Levithan, Kelly Link, Myra McEntire, Rainbow Rowell, Laini Taylor, Kiersten White",eng,3.73,22480
20509356,"Sand Omnibus (Sand, #1-5)",Hugh Howey,eng,3.96,14612
18616975,"Off to Be the Wizard (Magic 2.0, #1)",Scott  Meyer,eng,3.98,12885
659388,Nobody's Fool,Richard Russo,eng,4.12,18392
66370,Rage,"Richard Bachman, Stephen King",eng,3.8,21746
28407,"Germinal (Les Rougon-Macquart, #13)","Émile Zola, Roger Pearson",eng,4.09,19325
13573795,"Ceaseless (Existence Trilogy, #3)",Abbi Glines,eng,4.2,27823
11076177,The Cat's Table,Michael Ondaatje,eng,3.59,16631
76740,The Demolished Man,Alfred Bester,eng,3.99,20685
9578590,"Lost in Time (Blue Bloods, #6)",Melissa de la Cruz,eng,4.05,23154
199786,"Ninth Key (The Mediator, #2)",Meg Cabot,eng,4.07,29922
693172,Twilight Eyes,Dean Koontz,,3.86,20694
25644437,"Find Her (Detective D.D. Warren, #8)",Lisa Gardner,eng,4.12,15957
16122034,"Frigid (Frigid, #1)","J. Lynn, Jennifer L. Armentrout",eng,3.79,32611
16532,Of Love and Shadows,"Isabel Allende, Margaret Sayers Peden",eng,3.96,15919
6202556,"The Evolution of Calpurnia Tate (Calpurnia Tate, #1)",Jacqueline Kelly,en-US,3.97,22291
3678651,"Bad Girls Don't Die (Bad Girls Don't Die, #1)",Katie Alender,eng,4.07,18862
41707,"Atlantis Found (Dirk Pitt, #15)",Clive Cussler,eng,3.96,19102
4070095,Asterios Polyp,David Mazzucchelli,eng,4.19,19635
651260,"Domes of Fire (The Tamuli, #1)",David Eddings,,3.98,22206
138397,"The Walking Dead, Vol. 04: The Heart's Desire","Robert Kirkman, Charlie Adlard, Cliff Rathburn",eng,4.23,21488
6277410,"The Stonekeeper's Curse (Amulet, #2)",Kazu Kibuishi,eng,4.33,21461
13066,Sick Puppy,Carl Hiaasen,eng,3.88,18248
24818,The Days Are Just Packed: A Calvin and Hobbes Collection,Bill Watterson,en-US,4.68,19143
3253215,"An Illustrated Life: Drawing Inspiration From The Private Sketchbooks Of Artists, Illustrators And Designers",Danny Gregory,,3.72,15601
13154933,"Odd Apocalypse (Odd Thomas, #5)",Dean Koontz,eng,3.93,16063
80369,Discipline and Punish: The Birth of the Prison,"Michel Foucault, Alan Sheridan, Thomas Mathiesen, Walter Seitter, Drago Braco Rotar",eng,4.21,16892
215631,Pay It Forward,Catherine Ryan Hyde,eng,4.15,18220
40168,The Creative License: Giving Yourself Permission to Be The Artist You Truly Are,Danny Gregory,,3.93,18139
569346,"Full Moon o Sagashite, Vol. 1","Arina Tanemura, Tomo Kimura",eng,4.06,19443
68531,"The Archer's Tale (The Grail Quest, #1)",Bernard Cornwell,eng,4.12,16032
12535,Plan B: Further Thoughts on Faith,Anne Lamott,,4.05,18056
62212,In the Company of the Courtesan,Sarah Dunant,eng,3.76,19614
13630171,"The Skull Throne (Demon Cycle, #4)",Peter V. Brett,eng,4.14,15946
84133,"Devil May Cry (Dark-Hunter, #11)",Sherrilyn Kenyon,eng,4.32,30249
30002998,Two By Two,Nicholas Sparks,eng,3.9,27691
96081,Sea Glass,Anita Shreve,eng,3.65,19585
248470,"River Secrets (The Books of Bayern, #3)",Shannon Hale,,4.03,27399
18404285,"Be Careful What You Wish For (The Clifton Chronicles, #4)",Jeffrey Archer,eng,4.04,13714
12925063,"Inescapable (The Premonition, #1)",Amy A. Bartol,eng,4.05,25001
6918909,"Illusions (Wings, #3)",Aprilynne Pike,en-US,4.12,26291
333907,Fatal Vision,Joe McGinniss,eng,4.1,18395
1491906,Gang Leader for a Day: A Rogue Sociologist Takes to the Streets,Sudhir Venkatesh,,4.01,15387
43915,Magician: Apprentice  (Raymond E. Feist's Magician: Apprentice #1),"Raymond E. Feist, Michael Avon Oeming, Bryan J.L. Glass, Ryan Stegman",eng,4.44,17782
183554,Developing the Leader Within You,John C. Maxwell,,4.18,15817
100933,"That Hideous Strength (Space Trilogy, #3)",C.S. Lewis,en-GB,3.87,19866
18652002,The Bees,Laline Paull,eng,3.67,15848
2458340,Ape House,Sara Gruen,eng,3.46,21093
18884,Polgara the Sorceress (Malloreon),"David Eddings, Leigh Eddings",,4.07,22802
22674105,China Rich Girlfriend (Crazy Rich Asians #2),Kevin Kwan,eng,3.74,17708
216304,A Woman After God's Own Heart,Elizabeth George,eng,4.29,16200
206195,"State of the Union (Scot Harvath, #3)",Brad Thor,eng,4.2,16466
15793186,The Good House,Ann Leary,en-GB,3.66,16490
14362,"Bless Me, Ultima",Rudolfo Anaya,en-US,3.74,18380
9913,Glamorama,Bret Easton Ellis,eng,3.47,14947
169211,"F is for Fugitive (Kinsey Millhone, #6)",Sue Grafton,eng,3.9,24842
2033352,"The Redeemer (Harry Hole, #6)",Jo Nesbø,dan,4.07,9337
61264,Silk,Alessandro Baricco,en-US,3.82,14555
7963208,A Secret Kept,Tatiana de Rosnay,eng,3.33,19079
27530,"The Remnant (Left Behind, #10)","Tim LaHaye, Jerry B. Jenkins",en-US,4.01,18785
9804,The Baron in the Trees,"Italo Calvino, Archibald Colquhoun",eng,4.06,13221
11450360,"Twilight: The Graphic Novel, Vol. 2  (Twilight: The Graphic Novel, #2)","Stephenie Meyer, Young Kim",en-US,4.26,19795
18468559,"Raw (RAW Family, #1)",Belle Aurora,eng,4.23,19180
5367,"The Great Book of Amber (The Chronicles of Amber, #1-10)",Roger Zelazny,eng,4.31,20748
7519472,The Darkest Lie (Lords of the Underworld #6),Gena Showalter,eng,4.32,27343
68453,"Czas pogardy (Saga o Wiedźminie, #4)",Andrzej Sapkowski,pol,4.32,11551
11382346,"That Boy (That Boy, #1)",Jillian Dodd,eng,3.96,20981
12384157,The Dressmaker,Kate Alcott,eng,3.44,20464
16006,"Paradise (Second Opportunities, #1)",Judith McNaught,eng,4.32,24363
525995,Jumanji,Chris Van Allsburg,en-US,4.03,21961
341735,Replay,Ken Grimwood,en-US,4.16,18019
9827912,Incognito: The Secret Lives of the Brain,David Eagleman,eng,3.98,11957
22543,Death by Black Hole - And Other Cosmic Quandaries,Neil deGrasse Tyson,eng,4.11,9815
133445,The Edible Woman,Margaret Atwood,,3.67,21440
17977,The Ancestor's Tale: A Pilgrimage to the Dawn of Evolution,Richard Dawkins,en-US,4.13,16775
18584855,Heartless,Marissa Meyer,eng,4.06,33348
128092,"The Pigman (The Pigman, #1)",Paul Zindel,eng,3.58,21278
39026,"Deep Storm (Jeremy Logan, #1)",Lincoln Child,eng,3.87,18413
9397967,"Abandon (Abandon, #1)",Meg Cabot,eng,3.71,30934
97898,"The Full Cupboard of Life (No. 1 Ladies' Detective Agency, #5)",Alexander McCall Smith,eng,4.02,23089
263179,"How to Marry a Millionaire Vampire (Love at Stake, #1)",Kerrelyn Sparks,eng,3.85,27854
105548,The Foot Book: Dr. Seuss's Wacky Book of Opposites (Bright and Early Board Books),Dr. Seuss,eng,3.99,22268
17831616,"Beautiful Bitch (Beautiful Bastard, #1.5)",Christina Lauren,en-US,3.94,31616
1166131,"The Recruit (Cherub, #1)",Robert Muchamore,eng,4.22,19679
327242,Anatomy for the Artist,Sarah Simblet,en-US,3.97,17000
38412,Fermat's Enigma: The Epic Quest to Solve the World's Greatest Mathematical Problem,Simon Singh,eng,4.22,15738
161361,"The Christmas Box (The Christmas Box, #1)",Richard Paul Evans,eng,3.95,18869
8046350,"My Blood Approves (My Blood Approves, #1)",Amanda Hocking,eng,3.83,21707
18341046,"Until November (Until, #1)",Aurora Rose Reynolds,eng,4.16,33606
49011,The Bloody Chamber and Other Stories,Angela Carter,eng,4.02,20438
86856,A Cook's Tour: Global Adventures in Extreme Cuisines,Anthony Bourdain,eng,3.97,16719
19797,The Power of Art,Simon Schama,en-US,3.87,13423
20257122,"Finding Me: A Decade of Darkness, a Life Reclaimed - A Memoir of the Cleveland Kidnappings","Michelle Knight, Michelle Burford",eng,4.12,12653
98405,"Born in Shame (Born In Trilogy, #3)",Nora Roberts,en-GB,4.07,24398
7797874,"Return to Paradise (Leaving Paradise, #2)",Simone Elkeles,eng,4.05,29043
18336965,My Heart and Other Black Holes,Jasmine Warga,eng,4.02,22311
22693211,Girl in a Band,Kim Gordon,eng,3.58,14491
2272813,"Ninth Grade Slays (The Chronicles of Vladimir Tod, #2)",Heather Brewer,en-US,4.14,20198
6526,"Book of the Dead (Kay Scarpetta, #15)",Patricia Cornwell,en-US,3.63,20962
588138,The Hero With a Thousand Faces,Joseph Campbell,eng,4.24,17920
7713965,"Bad Blood (Virgil Flowers, #4)",John Sandford,eng,4.21,18504
8964,"Jesus Freaks: Stories of Those Who Stood for Jesus, the Ultimate Jesus Freaks (Jesus Freaks, #1)","D.C. Talk, The Voice of the Martyrs",eng,4.2,17602
15811496,Cooked: A Natural History of Transformation,Michael Pollan,eng,3.98,16078
47956,Daughter of the Blood (The Black Jewels #1),Anne Bishop,eng,4.12,25432
9265891,"The Lost Gate (Mither Mages, #1)",Orson Scott Card,en-US,3.82,18235
18142329,"Police (Harry Hole, #10)","Jo Nesbø, Don Bartlett",eng,4.22,14495
31342,"Vittorio, The Vampire (New Tales of the Vampires, #2)",Anne Rice,eng,3.5,21402
568592,"Fushigi Yûgi: The Mysterious Play, Vol. 1: Priestess","Yuu Watase, Yuji Oniki",eng,4.08,18060
1951125,"The Lace Reader (The Lace Reader, #1)",Brunonia Barry,eng,3.46,20534
43818,Anne Rice's The Tale of the Body Thief (A Graphic Novel),"Faye Perozich, Travis Moore, Michael Halbleib, Daerick Gröss, Anne Rice",eng,4.07,20511
52873,The Lone Ranger and Tonto Fistfight in Heaven,Sherman Alexie,en-US,4.09,18793
30226,"A Stroke of Midnight (Merry Gentry, #4)",Laurell K. Hamilton,en-US,4.06,26783
31176886,The Chemist,Stephenie Meyer,eng,3.69,25188
139254,"Empress Orchid (Empress Orchid, #1)",Anchee Min,en-US,3.87,17318
6359434,And Another Thing...,Eoin Colfer,eng,3.53,19685
181116,"Monday Mourning (Temperance Brennan, #7)",Kathy Reichs,en-US,4.02,22505
17231976,"Damaged (Damaged, #1)",H.M. Ward,eng,3.93,26073
444381,"The Princess and the Goblin  (Princess Irene and Curdie, #1)","George MacDonald, Arthur Hughes",eng,4.0,21200
9606002,"The Preacher (Patrik Hedström, #2)","Camilla Läckberg, Steven T. Murray",,3.76,15851
310272,There's a Wocket in My Pocket!,Dr. Seuss,en-GB,4.02,23852
64955,Midnight,Dean Koontz,,3.81,19838
1402668,The Gatecrasher,Madeleine Wickham,en-GB,3.24,18306
822,"The Confusion (The Baroque Cycle, #2)",Neal Stephenson,en-US,4.24,17381
11275323,"Raising Steam (Discworld, #40, Moist von Lipwig #3 )",Terry Pratchett,eng,3.93,17613
17165932,"Independent Study (The Testing, #2)",Joelle Charbonneau,eng,3.97,20593
24940998,"X (Kinsey Millhone, #24)",Sue Grafton,eng,3.88,13353
13821,Lord of Light,"Roger Zelazny, Sönmez Güven",en-US,4.1,20227
194755,Esio Trot,"Roald Dahl, Quentin Blake",eng,3.74,22062
102461,"Hellboy, Vol. 3: The Chained Coffin and Others (Hellboy, #3)",Mike Mignola,eng,4.21,16485
21727,A Simple Plan,Scott B. Smith,,3.91,18628
3188186,"Run for Your Life (Michael Bennett, #2)","James Patterson, Michael Ledwidge",eng,4.0,19848
428,Play It as It Lays,"Joan Didion, David Thomson",eng,3.86,17411
125926,"Dime Store Magic (Women of the Otherworld, #3)",Kelley Armstrong,eng,4.07,26456
77504,"Blue Mars (Mars Trilogy, #3)",Kim Stanley Robinson,eng,3.92,19500
4006,The Valkyries,"Paulo Coelho, Alan R. Clarke",eng,3.3,14364
19561922,"The Long Way Home (Chief Inspector Armand Gamache, #10)",Louise Penny,eng,4.06,16625
6665671,Please Ignore Vera Dietz,A.S. King,eng,3.91,21728
256598,"Curse of the Bane (The Last Apprentice / Wardstone Chronicles, #2)","Joseph Delaney, Patrick  Arrasmith",,4.1,18513
395851,"The Struggle (The Vampire Diaries, #2)",L.J. Smith,eng,3.5,23840
112755,"The Dark Highlander (Highlander, #5)",Karen Marie Moning,eng,4.31,27639
112752,"The Immortal Highlander (Highlander, #6)",Karen Marie Moning,eng,4.34,27065
25307,"No god but God: The Origins, Evolution and Future of Islam",Reza Aslan,eng,4.13,15410
216377,"VALIS (VALIS Trilogy, #1)",Philip K. Dick,eng,3.94,17305
457264,The Second Sex,"Simone de Beauvoir, H.M. Parshley, Deirdre Bair",eng,4.09,18648
15703770,"The Runaway King (The Ascendance Trilogy, #2)",Jennifer A. Nielsen,eng,4.23,24032
28481,"Dragon Wing (The Death Gate Cycle, #1)","Margaret Weis, Tracy Hickman",en-US,3.93,20720
4987,Jailbird,Kurt Vonnegut Jr.,eng,3.81,15643
156532,"Y: The Last Man, Vol. 9: Motherland (Y: The Last Man, #9)","Brian K. Vaughan, Pia Guerra, Goran Sudžuka, José Marzán Jr.",eng,4.27,20511
3973,"Ilium (Ilium, #1)",Dan Simmons,eng,4.01,19242
22554204,"Lumberjanes, Vol. 1: Beware the Kitten Holy","Noelle Stevenson, Grace Ellis, Shannon Waters, Shannon Watters, Brooke A. Allen, Faith Hicks, Kat Leyh, Brooke Allen, Carolyn Nowak, Various, Carey Pietsch",eng,3.94,30604
923950,The Highly Sensitive Person: How to Thrive When the World Overwhelms You,Elaine N. Aron,eng,3.87,19447
1774836,The Palace of Illusions,Chitra Banerjee Divakaruni,en-US,4.11,16304
147602,The First American: The Life and Times of Benjamin Franklin,H.W. Brands,eng,4.09,15323
136638,"Dance of Death (Pendergast, #6; Diogenes, #2)","Douglas Preston, Lincoln Child",eng,4.16,19812
6393972,"This World We Live In (Last Survivors, #3)",Susan Beth Pfeffer,en-US,3.81,23711
1493253,"Hunter x Hunter, Vol. 01 (Hunter x Hunter, #1)","Yoshihiro Togashi, 冨樫 義博",eng,4.43,18244
132778,"Vengeance in Death (In Death, #6)",J.D. Robb,eng,4.34,24839
77773,"To Say Nothing of the Dog (Oxford Time Travel, #2)",Connie Willis,eng,4.13,23197
7646805,"The Gift (Witch & Wizard, #2)","James Patterson, Ned Rust",,3.78,17070
7679,The Terminal Man,Michael Crichton,eng,3.34,19072
18337259,"A Game of Thrones: Comic Book, Issue 1","Daniel Abraham, George R.R. Martin, Tommy Patterson",eng,4.65,18667
6087756,"White Cat (Curse Workers, #1)",Holly Black,eng,3.81,29444
11437,Where I'm Calling From: New and Selected Stories,Raymond Carver,en-US,4.42,16617
26999,"Something Rotten (Thursday Next, #4)",Jasper Fforde,eng,4.15,24526
8318666,"The Land of Painted Caves (Earth's Children, #6)",Jean M. Auel,eng,3.24,19300
534255,Autobiography of a Face,Lucy Grealy,en-GB,3.96,18982
22465597,Vanishing Girls,Lauren Oliver,en-CA,3.59,19508
141019,Snow White and the Seven Dwarfs (Little Golden Book),Walt Disney Company,,4.18,20021
7355137,"Darke (Septimus Heap, #6)","Angie Sage, Mark Zug",eng,4.23,21322
7528717,The Wimpy Kid Movie Diary (Diary of a Wimpy Kid),Jeff Kinney,en-US,4.16,15956
80616,The Thin Man,Dashiell Hammett,eng,3.97,20535
178813,Trading Up,Candace Bushnell,eng,3.2,15604
234489,"The Uplift War (The Uplift Saga, #3)",David Brin,en-US,4.06,20217
13881,"Rage of a Demon King (The Serpentwar Saga, #3)",Raymond E. Feist,en-US,4.02,19206
395182,Lucky Jim,"Kingsley Amis, David Lodge",eng,3.79,17448
21721,"A Faint Cold Fear (Grant County, #3)",Karin Slaughter,en-US,4.12,18827
23846013,"The Rose Society (The Young Elites, #2)",Marie Lu,eng,4.11,27655
276342,Angel Falls,Kristin Hannah,,3.9,17886
5168517,Waiting For You,Susane Colasanti,eng,3.84,20236
18775365,The Short and Tragic Life of Robert Peace: A Brilliant Young Man Who Left Newark for the Ivy League,Jeff Hobbs,eng,4.13,14451
298137,Mao's Last Dancer,Li Cunxin,,4.12,16340
5422154,"The Neighbor (Detective D.D. Warren, #3)",Lisa Gardner,eng,4.08,19985
2202230,"Y: The Last Man, Vol. 10: Whys and Wherefores (Y: The Last Man, #10)","Brian K. Vaughan, Pia Guerra, José Marzán Jr.",eng,4.34,19916
840278,"Eon (The Way, #1)",Greg Bear,en-US,3.86,18373
25776122,The Summer Before the War,Helen Simonson,eng,3.79,17350
612188,"Memories, Dreams, Reflections","C.G. Jung, Aniela Jaffé, Richard Winston, Clara Winston",eng,4.19,16810
7121598,"Bullet (Anita Blake, Vampire Hunter #19)",Laurell K. Hamilton,en-US,3.82,25388
8533018,"The Scottish Prisoner (Lord John Grey, #3)",Diana Gabaldon,eng,4.19,17459
199785,"Reunion (The Mediator, #3)",Meg Cabot,eng,4.09,28944
10706934,بيكاسو وستاربكس,ياسر حارب,ara,3.55,16117
26101,Laughable Loves,"Milan Kundera, Suzanne Rappaport",eng,3.86,12984
110387,"The Secret Diaries of Miss Miranda Cheever (Bevelstoke, #1)",Julia Quinn,eng,3.93,25533
89959,The Constitution of the United States of America,Founding Fathers,,4.54,16863
103902,Gustav Klimt: 1862-1918,Gilles Néret,,4.12,15611
31072,Under the Volcano,Malcolm Lowry,eng,3.8,15832
20894857,Sleep Tight,Rachel Abbott,eng,3.98,10894
824734,"Dinosaurs Before Dark (Magic Tree House, #1)","Mary Pope Osborne, Salvatore Murdocca",eng,3.87,22533
20417,Have Space Suit—Will Travel,Robert A. Heinlein,eng,3.89,20260
43049,The Sea Wolf,Jack London,eng,4.01,16488
23224,"Darkest Hour (The Mediator, #4)",Meg Cabot,eng,4.16,28104
10767466,Hark! A Vagrant,Kate Beaton,eng,4.27,20587
16059,The Dive From Clausen's Pier,Ann Packer,eng,3.41,18445
53061,Death in Venice,"Thomas Mann, Michael Henry Heim, Michael Cunningham",eng,3.73,17168
206731,The Tibetan Book of Living and Dying,"Sogyal Rinpoche, Andrew Harvey",,4.22,17170
7973,Enchantment,Orson Scott Card,,3.89,21889
175516,The Fall of the House of Usher,Edgar Allan Poe,eng,3.92,26468
4415692,"The Soldiers of Halla (Pendragon, #10)",D.J. MacHale,en-US,4.27,19502
301022,"The Boyfriend List: 15 Guys, 11 Shrink Appointments, 4 Ceramic Frogs and Me, Ruby Oliver (Ruby Oliver, #1)",E. Lockhart,en-US,3.49,22687
5872,"Regeneration (Regeneration, #1)",Pat Barker,en-GB,4.03,17126
18668485,"The Initiate (Divergent, #0.2)",Veronica Roth,eng,4.2,15505
133729,Lucky Man,Michael J. Fox,eng,4.06,16862
17645,The Penelopiad,Margaret Atwood,en-US,3.66,21731
6390031,The Improbable Adventures of Sherlock Holmes,"John Joseph Adams, Robert J. Sawyer, Stephen King, Michael Moorcock, Sharyn McCrumb, Stephen Baxter, Anne Perry, Barbara Hambly, Tanith Lee, Neil Gaiman, Rob Rogers, Naomi Novik, Anthony Burgess, Dominic Green, Laurie R. King, Barbara Roden, Peter Tremayne, Tim Lebbon, Bradley H. Sinor, Edward D. Hoch, Vonda N. McIntyre, Darrell Schweitzer, Mary Robinette Kowal, H.Paul Jeffers, Geoffrey A. Landis, Amy Myers, Tony Pi, Chris Roberson, Mark Valentine",eng,4.37,16405
192341,The Starter Wife,Gigi Levangie Grazer,,3.51,17173
